,time,no_of_dates,ram,cpu_speed,query_records,db_records
0,1.6433026790618896,1,2,7500,1052418,3157254
1,1.0766596794128418,1,2,7500,1052418,3157254
2,0.9630599021911621,1,2,7500,1052418,3157254
3,0.9255087375640869,1,2,7500,1052418,3157254
4,0.958127498626709,1,2,7500,1052418,3157254
5,0.9555749893188477,1,2,7500,1052418,3157254
6,0.9477243423461914,1,2,7500,1052418,3157254
7,0.8586170673370361,1,2,7500,1052418,3157254
8,0.6497809886932373,1,2,7500,1052418,3157254
9,0.6084671020507812,1,2,7500,1052418,3157254
10,0.6285552978515625,1,2,7500,1052418,3157254
11,0.6083533763885498,1,2,7500,1052418,3157254
12,0.6029398441314697,1,2,7500,1052418,3157254
13,0.6375668048858643,1,2,7500,1052418,3157254
14,0.6144907474517822,1,2,7500,1052418,3157254
15,0.6026885509490967,1,2,7500,1052418,3157254
16,0.610245943069458,1,2,7500,1052418,3157254
17,0.618516206741333,1,2,7500,1052418,3157254
18,0.6311154365539551,1,2,7500,1052418,3157254
19,0.6194398403167725,1,2,7500,1052418,3157254
20,0.6048223972320557,1,2,7500,1052418,3157254
21,0.5979709625244141,1,2,7500,1052418,3157254
22,0.6210191249847412,1,2,7500,1052418,3157254
23,0.659813642501831,1,2,7500,1052418,3157254
24,0.6589114665985107,1,2,7500,1052418,3157254
25,0.6353936195373535,1,2,7500,1052418,3157254
26,0.6303853988647461,1,2,7500,1052418,3157254
27,0.6253325939178467,1,2,7500,1052418,3157254
28,0.6200618743896484,1,2,7500,1052418,3157254
29,0.6362862586975098,1,2,7500,1052418,3157254
30,0.6448628902435303,1,2,7500,1052418,3157254
31,0.6541318893432617,1,2,7500,1052418,3157254
32,0.629814863204956,1,2,7500,1052418,3157254
33,0.6153523921966553,1,2,7500,1052418,3157254
34,0.6125848293304443,1,2,7500,1052418,3157254
35,0.6066040992736816,1,2,7500,1052418,3157254
36,0.6130204200744629,1,2,7500,1052418,3157254
37,0.6023581027984619,1,2,7500,1052418,3157254
38,0.6271777153015137,1,2,7500,1052418,3157254
39,0.6159563064575195,1,2,7500,1052418,3157254
40,0.6235654354095459,1,2,7500,1052418,3157254
41,0.6261324882507324,1,2,7500,1052418,3157254
42,0.6194310188293457,1,2,7500,1052418,3157254
43,0.604433536529541,1,2,7500,1052418,3157254
44,0.6051256656646729,1,2,7500,1052418,3157254
45,0.6028566360473633,1,2,7500,1052418,3157254
46,0.6040992736816406,1,2,7500,1052418,3157254
47,0.6039958000183105,1,2,7500,1052418,3157254
48,0.6132497787475586,1,2,7500,1052418,3157254
49,0.6311006546020508,1,2,7500,1052418,3157254
