,time,no_of_dates,ram,cpu_speed,query_records,db_records
0,0.6415972709655762,1,4,2500,1052418,3157254
1,0.5885908603668213,1,4,2500,1052418,3157254
2,0.6079323291778564,1,4,2500,1052418,3157254
3,0.6095795631408691,1,4,2500,1052418,3157254
4,0.6177136898040771,1,4,2500,1052418,3157254
5,0.622997522354126,1,4,2500,1052418,3157254
6,0.6100044250488281,1,4,2500,1052418,3157254
7,0.5806252956390381,1,4,2500,1052418,3157254
8,0.6336560249328613,1,4,2500,1052418,3157254
9,0.6813347339630127,1,4,2500,1052418,3157254
10,0.6957893371582031,1,4,2500,1052418,3157254
11,0.6137681007385254,1,4,2500,1052418,3157254
12,0.5961313247680664,1,4,2500,1052418,3157254
13,0.5689997673034668,1,4,2500,1052418,3157254
14,0.5970714092254639,1,4,2500,1052418,3157254
15,0.588111162185669,1,4,2500,1052418,3157254
16,0.6871767044067383,1,4,2500,1052418,3157254
17,0.6203489303588867,1,4,2500,1052418,3157254
18,0.5858068466186523,1,4,2500,1052418,3157254
19,0.7529115676879883,1,4,2500,1052418,3157254
20,0.6185157299041748,1,4,2500,1052418,3157254
21,0.595832109451294,1,4,2500,1052418,3157254
22,0.6627962589263916,1,4,2500,1052418,3157254
23,0.6715800762176514,1,4,2500,1052418,3157254
24,0.5850462913513184,1,4,2500,1052418,3157254
25,0.944281816482544,1,4,2500,1052418,3157254
26,0.6500356197357178,1,4,2500,1052418,3157254
27,0.7795648574829102,1,4,2500,1052418,3157254
28,1.3603100776672363,1,4,2500,1052418,3157254
29,1.287522792816162,1,4,2500,1052418,3157254
30,1.3033359050750732,1,4,2500,1052418,3157254
31,1.3003480434417725,1,4,2500,1052418,3157254
32,1.276508092880249,1,4,2500,1052418,3157254
33,0.6696128845214844,1,4,2500,1052418,3157254
34,0.8625552654266357,1,4,2500,1052418,3157254
35,0.663144588470459,1,4,2500,1052418,3157254
36,0.7083799839019775,1,4,2500,1052418,3157254
37,0.6092720031738281,1,4,2500,1052418,3157254
38,0.6695296764373779,1,4,2500,1052418,3157254
39,0.7203652858734131,1,4,2500,1052418,3157254
40,0.6241567134857178,1,4,2500,1052418,3157254
41,0.6496694087982178,1,4,2500,1052418,3157254
42,0.6312026977539062,1,4,2500,1052418,3157254
43,0.6217074394226074,1,4,2500,1052418,3157254
44,0.7040994167327881,1,4,2500,1052418,3157254
45,0.6625802516937256,1,4,2500,1052418,3157254
46,0.5762317180633545,1,4,2500,1052418,3157254
47,0.608417272567749,1,4,2500,1052418,3157254
48,0.5806841850280762,1,4,2500,1052418,3157254
49,0.7311711311340332,1,4,2500,1052418,3157254
50,0.6026597023010254,1,4,2500,1052418,3157254
51,0.5930335521697998,1,4,2500,1052418,3157254
52,0.6496541500091553,1,4,2500,1052418,3157254
53,0.6009078025817871,1,4,2500,1052418,3157254
54,0.6608874797821045,1,4,2500,1052418,3157254
55,0.6314892768859863,1,4,2500,1052418,3157254
56,0.6085338592529297,1,4,2500,1052418,3157254
57,0.6148498058319092,1,4,2500,1052418,3157254
58,0.6389791965484619,1,4,2500,1052418,3157254
59,0.6086266040802002,1,4,2500,1052418,3157254
60,0.6097536087036133,1,4,2500,1052418,3157254
61,0.6464035511016846,1,4,2500,1052418,3157254
62,0.5856072902679443,1,4,2500,1052418,3157254
63,0.6851534843444824,1,4,2500,1052418,3157254
64,0.7389163970947266,1,4,2500,1052418,3157254
65,0.5843081474304199,1,4,2500,1052418,3157254
66,0.7519762516021729,1,4,2500,1052418,3157254
67,0.5952341556549072,1,4,2500,1052418,3157254
68,0.5931055545806885,1,4,2500,1052418,3157254
69,0.624406099319458,1,4,2500,1052418,3157254
70,0.5697691440582275,1,4,2500,1052418,3157254
71,0.5845947265625,1,4,2500,1052418,3157254
72,0.7052586078643799,1,4,2500,1052418,3157254
73,0.6293036937713623,1,4,2500,1052418,3157254
74,0.5758388042449951,1,4,2500,1052418,3157254
75,0.5931053161621094,1,4,2500,1052418,3157254
76,0.5698122978210449,1,4,2500,1052418,3157254
77,0.5740480422973633,1,4,2500,1052418,3157254
78,0.5720818042755127,1,4,2500,1052418,3157254
79,0.5607743263244629,1,4,2500,1052418,3157254
80,0.5794544219970703,1,4,2500,1052418,3157254
81,0.6735727787017822,1,4,2500,1052418,3157254
82,0.5693399906158447,1,4,2500,1052418,3157254
83,0.6352412700653076,1,4,2500,1052418,3157254
84,0.5852618217468262,1,4,2500,1052418,3157254
85,0.5987401008605957,1,4,2500,1052418,3157254
86,0.6240489482879639,1,4,2500,1052418,3157254
87,0.5668172836303711,1,4,2500,1052418,3157254
88,0.5891845226287842,1,4,2500,1052418,3157254
89,0.5615479946136475,1,4,2500,1052418,3157254
90,0.579880952835083,1,4,2500,1052418,3157254
91,0.6517946720123291,1,4,2500,1052418,3157254
92,0.5716536045074463,1,4,2500,1052418,3157254
93,0.5910627841949463,1,4,2500,1052418,3157254
94,0.5715072154998779,1,4,2500,1052418,3157254
95,0.6747393608093262,1,4,2500,1052418,3157254
96,0.6079449653625488,1,4,2500,1052418,3157254
97,0.5710108280181885,1,4,2500,1052418,3157254
98,0.652681827545166,1,4,2500,1052418,3157254
99,0.5988154411315918,1,4,2500,1052418,3157254
100,0.5799117088317871,1,4,2500,1052418,3157254
101,0.574897050857544,1,4,2500,1052418,3157254
102,0.5723147392272949,1,4,2500,1052418,3157254
103,0.5920319557189941,1,4,2500,1052418,3157254
104,0.5743064880371094,1,4,2500,1052418,3157254
105,0.5708723068237305,1,4,2500,1052418,3157254
106,0.5622949600219727,1,4,2500,1052418,3157254
107,0.6570520401000977,1,4,2500,1052418,3157254
108,0.7061898708343506,1,4,2500,1052418,3157254
109,0.5718967914581299,1,4,2500,1052418,3157254
110,0.5845358371734619,1,4,2500,1052418,3157254
111,0.6123178005218506,1,4,2500,1052418,3157254
112,0.5728065967559814,1,4,2500,1052418,3157254
113,0.5739877223968506,1,4,2500,1052418,3157254
114,0.5730781555175781,1,4,2500,1052418,3157254
115,0.6372354030609131,1,4,2500,1052418,3157254
116,0.5746250152587891,1,4,2500,1052418,3157254
117,0.6415894031524658,1,4,2500,1052418,3157254
118,0.5904374122619629,1,4,2500,1052418,3157254
119,0.5718786716461182,1,4,2500,1052418,3157254
120,0.6274566650390625,1,4,2500,1052418,3157254
121,0.5870745182037354,1,4,2500,1052418,3157254
122,0.5729508399963379,1,4,2500,1052418,3157254
123,0.5726191997528076,1,4,2500,1052418,3157254
124,0.6705620288848877,1,4,2500,1052418,3157254
125,0.5853276252746582,1,4,2500,1052418,3157254
126,0.5628983974456787,1,4,2500,1052418,3157254
127,0.5666377544403076,1,4,2500,1052418,3157254
128,0.5669894218444824,1,4,2500,1052418,3157254
129,0.5689427852630615,1,4,2500,1052418,3157254
130,0.596367359161377,1,4,2500,1052418,3157254
131,0.561021089553833,1,4,2500,1052418,3157254
132,0.5728702545166016,1,4,2500,1052418,3157254
133,0.5693731307983398,1,4,2500,1052418,3157254
134,0.6274654865264893,1,4,2500,1052418,3157254
135,0.5708143711090088,1,4,2500,1052418,3157254
136,0.573615550994873,1,4,2500,1052418,3157254
137,0.5899264812469482,1,4,2500,1052418,3157254
138,0.5682008266448975,1,4,2500,1052418,3157254
139,0.5755267143249512,1,4,2500,1052418,3157254
140,0.5672366619110107,1,4,2500,1052418,3157254
141,0.6037082672119141,1,4,2500,1052418,3157254
142,0.5923430919647217,1,4,2500,1052418,3157254
143,0.5738668441772461,1,4,2500,1052418,3157254
144,0.609661340713501,1,4,2500,1052418,3157254
145,0.5662884712219238,1,4,2500,1052418,3157254
146,0.6251060962677002,1,4,2500,1052418,3157254
147,0.5993854999542236,1,4,2500,1052418,3157254
148,0.5790548324584961,1,4,2500,1052418,3157254
149,0.6621618270874023,1,4,2500,1052418,3157254
150,0.5689690113067627,1,4,2500,1052418,3157254
151,0.5738162994384766,1,4,2500,1052418,3157254
152,0.5901095867156982,1,4,2500,1052418,3157254
153,0.579254150390625,1,4,2500,1052418,3157254
154,0.5710573196411133,1,4,2500,1052418,3157254
