,time,no_of_dates,ram,cpu_speed,query_records,db_records
0,0.6633856296539307,1,4,7500,1052418,3157254
1,0.6085119247436523,1,4,7500,1052418,3157254
2,0.5948553085327148,1,4,7500,1052418,3157254
3,0.5998139381408691,1,4,7500,1052418,3157254
4,0.6155591011047363,1,4,7500,1052418,3157254
5,0.6210520267486572,1,4,7500,1052418,3157254
6,0.591606616973877,1,4,7500,1052418,3157254
7,0.6430494785308838,1,4,7500,1052418,3157254
8,0.5940952301025391,1,4,7500,1052418,3157254
9,0.5828349590301514,1,4,7500,1052418,3157254
10,0.5882697105407715,1,4,7500,1052418,3157254
11,0.5828840732574463,1,4,7500,1052418,3157254
12,0.5959165096282959,1,4,7500,1052418,3157254
13,0.604055643081665,1,4,7500,1052418,3157254
14,0.5760610103607178,1,4,7500,1052418,3157254
15,0.5811338424682617,1,4,7500,1052418,3157254
16,0.5812766551971436,1,4,7500,1052418,3157254
17,0.5920493602752686,1,4,7500,1052418,3157254
18,0.5946540832519531,1,4,7500,1052418,3157254
19,0.5743405818939209,1,4,7500,1052418,3157254
20,0.5969381332397461,1,4,7500,1052418,3157254
21,0.589895486831665,1,4,7500,1052418,3157254
22,0.6149859428405762,1,4,7500,1052418,3157254
23,0.6440575122833252,1,4,7500,1052418,3157254
24,0.6411311626434326,1,4,7500,1052418,3157254
25,0.6965930461883545,1,4,7500,1052418,3157254
26,0.6737115383148193,1,4,7500,1052418,3157254
27,0.6752603054046631,1,4,7500,1052418,3157254
28,0.6495473384857178,1,4,7500,1052418,3157254
29,0.6661233901977539,1,4,7500,1052418,3157254
30,0.6503157615661621,1,4,7500,1052418,3157254
31,0.5889468193054199,1,4,7500,1052418,3157254
32,0.5872046947479248,1,4,7500,1052418,3157254
33,0.6424355506896973,1,4,7500,1052418,3157254
34,0.5962221622467041,1,4,7500,1052418,3157254
35,0.5901799201965332,1,4,7500,1052418,3157254
36,0.5966775417327881,1,4,7500,1052418,3157254
37,0.5875556468963623,1,4,7500,1052418,3157254
38,0.5754613876342773,1,4,7500,1052418,3157254
39,0.5870614051818848,1,4,7500,1052418,3157254
40,0.5910282135009766,1,4,7500,1052418,3157254
41,0.6064379215240479,1,4,7500,1052418,3157254
42,0.6049952507019043,1,4,7500,1052418,3157254
43,0.6081302165985107,1,4,7500,1052418,3157254
44,0.5926897525787354,1,4,7500,1052418,3157254
45,0.5995306968688965,1,4,7500,1052418,3157254
46,0.6049444675445557,1,4,7500,1052418,3157254
47,0.5819101333618164,1,4,7500,1052418,3157254
48,0.6017425060272217,1,4,7500,1052418,3157254
49,0.5816769599914551,1,4,7500,1052418,3157254
50,0.5915601253509521,1,4,7500,1052418,3157254
51,0.5883119106292725,1,4,7500,1052418,3157254
52,0.6078267097473145,1,4,7500,1052418,3157254
53,0.5793569087982178,1,4,7500,1052418,3157254
54,0.6091949939727783,1,4,7500,1052418,3157254
55,0.6051394939422607,1,4,7500,1052418,3157254
56,0.600804328918457,1,4,7500,1052418,3157254
57,0.6121973991394043,1,4,7500,1052418,3157254
58,0.6072053909301758,1,4,7500,1052418,3157254
59,0.604957103729248,1,4,7500,1052418,3157254
60,0.60744309425354,1,4,7500,1052418,3157254
61,0.5784463882446289,1,4,7500,1052418,3157254
62,0.5794785022735596,1,4,7500,1052418,3157254
