,time,no_of_dates,ram,cpu_speed,query_records,db_records
0,1.335252285003662,1,2,5000,1052418,3157254
1,0.9850683212280273,1,2,5000,1052418,3157254
2,0.8868987560272217,1,2,5000,1052418,3157254
3,0.8849697113037109,1,2,5000,1052418,3157254
4,0.8806147575378418,1,2,5000,1052418,3157254
5,0.885730504989624,1,2,5000,1052418,3157254
6,0.931765079498291,1,2,5000,1052418,3157254
7,0.8885753154754639,1,2,5000,1052418,3157254
8,0.8843040466308594,1,2,5000,1052418,3157254
9,0.8779561519622803,1,2,5000,1052418,3157254
10,0.8911359310150146,1,2,5000,1052418,3157254
11,0.9025528430938721,1,2,5000,1052418,3157254
12,0.889970064163208,1,2,5000,1052418,3157254
13,0.8894326686859131,1,2,5000,1052418,3157254
14,0.8833887577056885,1,2,5000,1052418,3157254
15,0.8801271915435791,1,2,5000,1052418,3157254
16,0.7865021228790283,1,2,5000,1052418,3157254
17,0.6404998302459717,1,2,5000,1052418,3157254
18,0.6045639514923096,1,2,5000,1052418,3157254
19,0.604769229888916,1,2,5000,1052418,3157254
20,0.6080944538116455,1,2,5000,1052418,3157254
21,0.6114473342895508,1,2,5000,1052418,3157254
22,0.6066060066223145,1,2,5000,1052418,3157254
23,0.6101336479187012,1,2,5000,1052418,3157254
24,0.6104192733764648,1,2,5000,1052418,3157254
25,0.6179249286651611,1,2,5000,1052418,3157254
26,0.6089951992034912,1,2,5000,1052418,3157254
27,0.6038956642150879,1,2,5000,1052418,3157254
28,0.6090996265411377,1,2,5000,1052418,3157254
29,0.6159818172454834,1,2,5000,1052418,3157254
30,0.6060261726379395,1,2,5000,1052418,3157254
31,0.6091568470001221,1,2,5000,1052418,3157254
32,0.6170382499694824,1,2,5000,1052418,3157254
33,0.6148581504821777,1,2,5000,1052418,3157254
34,0.614931583404541,1,2,5000,1052418,3157254
35,0.6084675788879395,1,2,5000,1052418,3157254
36,0.6117396354675293,1,2,5000,1052418,3157254
37,0.6080186367034912,1,2,5000,1052418,3157254
38,0.6107494831085205,1,2,5000,1052418,3157254
39,0.6390440464019775,1,2,5000,1052418,3157254
40,0.6202108860015869,1,2,5000,1052418,3157254
