,time,no_of_dates,ram,cpu_speed,query_records,db_records
0,1.7881865501403809,1,2,2500,1052418,3157254
1,1.0224170684814453,1,2,2500,1052418,3157254
2,0.9445149898529053,1,2,2500,1052418,3157254
3,0.9030330181121826,1,2,2500,1052418,3157254
4,0.8931574821472168,1,2,2500,1052418,3157254
5,0.9050726890563965,1,2,2500,1052418,3157254
6,0.8983345031738281,1,2,2500,1052418,3157254
7,0.9018864631652832,1,2,2500,1052418,3157254
8,0.8918459415435791,1,2,2500,1052418,3157254
9,0.9060828685760498,1,2,2500,1052418,3157254
10,0.8927147388458252,1,2,2500,1052418,3157254
11,0.9016871452331543,1,2,2500,1052418,3157254
12,0.8952720165252686,1,2,2500,1052418,3157254
13,0.8765110969543457,1,2,2500,1052418,3157254
14,0.6932058334350586,1,2,2500,1052418,3157254
15,0.6380743980407715,1,2,2500,1052418,3157254
16,0.6182165145874023,1,2,2500,1052418,3157254
17,0.6197738647460938,1,2,2500,1052418,3157254
18,0.6204624176025391,1,2,2500,1052418,3157254
19,0.6188387870788574,1,2,2500,1052418,3157254
20,0.6228570938110352,1,2,2500,1052418,3157254
21,0.6214840412139893,1,2,2500,1052418,3157254
22,0.6280295848846436,1,2,2500,1052418,3157254
23,0.6183710098266602,1,2,2500,1052418,3157254
24,0.6662271022796631,1,2,2500,1052418,3157254
25,0.6508035659790039,1,2,2500,1052418,3157254
26,0.6537737846374512,1,2,2500,1052418,3157254
27,0.6573209762573242,1,2,2500,1052418,3157254
28,0.6483852863311768,1,2,2500,1052418,3157254
29,0.6517624855041504,1,2,2500,1052418,3157254
30,0.6633055210113525,1,2,2500,1052418,3157254
31,0.6528363227844238,1,2,2500,1052418,3157254
32,0.6313152313232422,1,2,2500,1052418,3157254
33,0.6230897903442383,1,2,2500,1052418,3157254
34,0.6273069381713867,1,2,2500,1052418,3157254
35,0.6378107070922852,1,2,2500,1052418,3157254
36,0.6445033550262451,1,2,2500,1052418,3157254
37,0.6381909847259521,1,2,2500,1052418,3157254
38,0.6398189067840576,1,2,2500,1052418,3157254
39,0.6177446842193604,1,2,2500,1052418,3157254
40,0.6153321266174316,1,2,2500,1052418,3157254
41,0.6522312164306641,1,2,2500,1052418,3157254
42,0.6242532730102539,1,2,2500,1052418,3157254
43,0.617011308670044,1,2,2500,1052418,3157254
44,0.6228251457214355,1,2,2500,1052418,3157254
45,0.6177728176116943,1,2,2500,1052418,3157254
46,0.6216683387756348,1,2,2500,1052418,3157254
47,0.6297721862792969,1,2,2500,1052418,3157254
48,0.6134276390075684,1,2,2500,1052418,3157254
49,0.6202337741851807,1,2,2500,1052418,3157254
50,0.621143102645874,1,2,2500,1052418,3157254
51,0.6186223030090332,1,2,2500,1052418,3157254
52,0.6275424957275391,1,2,2500,1052418,3157254
53,0.6200470924377441,1,2,2500,1052418,3157254
54,0.6229445934295654,1,2,2500,1052418,3157254
55,0.6205391883850098,1,2,2500,1052418,3157254
56,0.6193621158599854,1,2,2500,1052418,3157254
